deal_key,company_key,channel_key,campaign_key,rep_key,stage_key,lost_reason_key,created_date_key,won_date_key,lost_date_key,mrr_usd,tcv_usd,dialer_hours_attributed,deal_age_days,is_won,is_lost,churn_date_key,is_churned,retained_months,churned_mrr
D0003432,C0034771,CH05,,R010,S04,LR01,20240910,0,20241008,0.0,0.0,0.0,28.0,0,1,0,0,,0.0
D0003433,C0014577,CH06,CMP003,R013,S05,LR09,20250905,0,20251022,0.0,0.0,0.0,47.0,0,1,0,0,,0.0
D0003434,C0038191,CH01,,R004,S04,LR01,20260305,0,20260402,0.0,0.0,2.6,28.0,0,1,0,0,,0.0
D0003435,C0048318,CH06,CMP009,R005,S04,LR01,20240320,0,20240505,0.0,0.0,0.0,46.0,0,1,0,0,,0.0
D0003436,C0013569,CH05,,R008,S01,LR09,20261221,0,20261231,0.0,0.0,0.0,29.0,0,1,0,0,,0.0
D0003437,C0022016,CH07,CMP004,R003,S01,LR04,20250213,0,20250222,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0003438,C0011260,CH09,,R011,S07,LR14,20240819,20240823,0,1316.28,14654.69,0.0,4.0,1,0,0,0,12.0,0.0
D0003439,C0001976,CH04,,R007,S07,LR14,20240315,20240323,0,403.24,5241.34,0.0,8.0,1,0,0,0,12.0,0.0
D0003440,C0038518,CH06,CMP009,R011,S04,LR01,20260402,0,20260428,0.0,0.0,0.0,26.0,0,1,0,0,,0.0
D0003441,C0036252,CH01,,R003,S04,LR01,20260501,0,20260605,0.0,0.0,3.92,35.0,0,1,0,0,,0.0
D0003442,C0046529,CH01,,R015,S01,LR04,20240710,0,20240715,0.0,0.0,2.36,5.0,0,1,0,0,,0.0
D0003443,C0008942,CH02,,R008,S01,LR12,20260904,0,20260924,0.0,0.0,0.0,20.0,0,1,0,0,,0.0
D0003444,C0033867,CH01,,R015,S01,LR02,20250211,0,20250304,0.0,0.0,4.95,21.0,0,1,0,0,,0.0
D0003445,C0001923,CH01,,R010,S01,LR08,20251210,0,20251217,0.0,0.0,4.46,7.0,0,1,0,0,,0.0
D0003446,C0012087,CH04,,R004,S07,LR14,20261015,20261115,0,1126.84,15702.68,0.0,31.0,1,0,0,0,12.0,0.0
D0003447,C0041668,CH03,,R013,S07,LR14,20240705,20240713,0,1334.79,20187.69,0.0,8.0,1,0,0,0,12.0,0.0
D0003448,C0050546,CH01,,R011,S09,LR03,20240109,0,20240113,0.0,0.0,2.31,4.0,0,1,0,0,,0.0
D0003449,C0024449,CH06,CMP001,R010,S01,LR02,20260429,0,20260522,0.0,0.0,0.0,23.0,0,1,0,0,,0.0
D0003450,C0032707,CH01,,R006,S07,LR14,20260714,20260805,0,468.26,7431.05,2.02,22.0,1,0,0,0,12.0,0.0
D0003451,C0052587,CH01,,R011,S02,LR06,20260626,0,20260703,0.0,0.0,3.62,7.0,0,1,0,0,,0.0
D0003452,C0050568,CH04,,R007,S07,LR14,20250507,20250531,0,496.66,6456.11,0.0,24.0,1,0,0,0,12.0,0.0
D0003453,C0022325,CH01,,R014,S01,LR13,20240909,0,20241016,0.0,0.0,4.71,37.0,0,1,0,0,,0.0
D0003454,C0032285,CH01,,R003,S05,LR10,20250401,0,20250525,0.0,0.0,2.79,54.0,0,1,0,0,,0.0
D0003455,C0032383,CH01,,R006,S04,LR01,20241211,0,20250109,0.0,0.0,2.25,29.0,0,1,0,0,,0.0
D0003456,C0001444,CH01,,R002,S01,LR03,20260714,0,20260809,0.0,0.0,4.8,26.0,0,1,0,0,,0.0
D0003457,C0035066,CH01,,R014,S05,LR05,20260213,0,20260411,0.0,0.0,3.82,57.0,0,1,0,0,,0.0
D0003458,C0053339,CH01,,R001,S01,LR03,20261014,0,20261029,0.0,0.0,3.85,15.0,0,1,0,0,,0.0
D0003459,C0053766,CH05,,R001,S01,LR03,20251224,0,20251231,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0003460,C0017627,CH01,,R010,S09,LR14,20240820,0,20240903,0.0,0.0,2.05,14.0,0,1,0,0,,0.0
D0003461,C0038647,CH01,,R013,S05,LR14,20240401,0,20240516,0.0,0.0,2.12,45.0,0,1,0,0,,0.0
D0003462,C0047765,CH01,,R009,S01,LR04,20260521,0,20260523,0.0,0.0,2.83,2.0,0,1,0,0,,0.0
D0003463,C0014073,CH08,,R001,S07,LR14,20240122,20240127,0,465.85,5097.91,0.0,5.0,1,0,20250121,1,12.0,465.85
D0003464,C0036652,CH01,,R002,S05,LR04,20250805,0,20250830,0.0,0.0,2.18,25.0,0,1,0,0,,0.0
D0003465,C0002883,CH07,CMP002,R007,S01,LR07,20250117,0,20250130,0.0,0.0,0.0,13.0,0,1,0,0,,0.0
D0003466,C0051600,CH06,CMP009,R007,S07,LR14,20240911,20241108,0,1147.23,14605.61,0.0,58.0,1,0,20251004,1,11.0,1147.23
D0003467,C0022688,CH02,,R008,S02,LR06,20240902,0,20240913,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0003468,C0017849,CH01,,R015,S02,LR02,20240212,0,20240221,0.0,0.0,4.59,9.0,0,1,0,0,,0.0
D0003469,C0010375,CH10,,R013,S04,LR01,20260114,0,20260208,0.0,0.0,3.74,25.0,0,1,0,0,,0.0
D0003470,C0036996,CH10,,R015,S05,LR06,20241024,0,20241201,0.0,0.0,5.42,38.0,0,1,0,0,,0.0
D0003471,C0057110,CH04,,R013,S02,LR02,20240610,0,20240710,0.0,0.0,0.0,30.0,0,1,0,0,,0.0
D0003472,C0024884,CH01,,R002,S07,LR14,20261127,20261231,0,758.01,8765.84,2.48,50.0,1,0,0,0,12.0,0.0
D0003473,C0032686,CH10,,R008,S09,LR11,20250421,0,20250516,0.0,0.0,5.02,25.0,0,1,0,0,,0.0
D0003474,C0008357,CH01,,R014,S05,LR06,20260609,0,20260703,0.0,0.0,4.9,24.0,0,1,0,0,,0.0
D0003475,C0052107,CH01,,R008,S01,LR10,20250502,0,20250612,0.0,0.0,2.65,41.0,0,1,0,0,,0.0
D0003476,C0028963,CH01,,R013,S02,LR14,20260812,0,20260928,0.0,0.0,4.53,47.0,0,1,0,0,,0.0
D0003477,C0057651,CH07,CMP002,R001,S09,LR07,20250421,0,20250530,0.0,0.0,0.0,39.0,0,1,0,0,,0.0
D0003478,C0003359,CH04,,R015,S07,LR14,20240606,20240613,0,390.54,4403.87,0.0,7.0,1,0,0,0,12.0,0.0
D0003479,C0054826,CH07,CMP002,R009,S02,LR04,20260930,0,20261022,0.0,0.0,0.0,22.0,0,1,0,0,,0.0
D0003480,C0000235,CH02,,R004,S02,LR03,20260527,0,20260605,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0003481,C0027401,CH01,,R012,S02,LR05,20240308,0,20240316,0.0,0.0,3.15,8.0,0,1,0,0,,0.0
D0003482,C0035213,CH04,,R006,S07,LR14,20260602,20260722,0,479.39,7356.1,0.0,50.0,1,0,20261231,1,9.0,479.39
D0003483,C0026359,CH01,,R001,S01,LR03,20260604,0,20260614,0.0,0.0,3.32,10.0,0,1,0,0,,0.0
D0003484,C0008331,CH01,,R010,S09,LR03,20240405,0,20240427,0.0,0.0,3.75,22.0,0,1,0,0,,0.0
D0003485,C0041760,CH10,,R003,S02,LR13,20250704,0,20250715,0.0,0.0,4.9,11.0,0,1,0,0,,0.0
D0003486,C0052958,CH05,,R009,S05,LR13,20241220,0,20250105,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0003487,C0000482,CH04,,R002,S01,LR13,20250923,0,20251005,0.0,0.0,0.0,12.0,0,1,0,0,,0.0
D0003488,C0011612,CH01,,R010,S04,LR01,20250721,0,20250725,0.0,0.0,4.57,4.0,0,1,0,0,,0.0
D0003489,C0049186,CH06,CMP005,R004,S07,LR14,20240705,20240718,0,668.07,10272.89,0.0,13.0,1,0,20250315,1,8.0,668.07
D0003490,C0057004,CH01,,R010,S05,LR08,20260717,0,20260814,0.0,0.0,3.87,28.0,0,1,0,0,,0.0
D0003491,C0017376,CH01,,R003,S09,LR05,20250224,0,20250308,0.0,0.0,3.55,12.0,0,1,0,0,,0.0
D0003492,C0051545,CH01,,R008,S01,LR10,20241205,0,20241229,0.0,0.0,3.35,24.0,0,1,0,0,,0.0
D0003493,C0043818,CH04,,R002,S07,LR14,20240912,20240927,0,564.8,7528.94,0.0,15.0,1,0,0,0,12.0,0.0
D0003494,C0008178,CH01,,R012,S02,LR11,20240816,0,20240826,0.0,0.0,3.68,10.0,0,1,0,0,,0.0
D0003495,C0019831,CH01,,R004,S07,LR14,20240704,20240722,0,513.52,6516.81,3.83,18.0,1,0,0,0,12.0,0.0
D0003496,C0059570,CH01,,R014,S04,LR01,20240606,0,20240630,0.0,0.0,2.05,24.0,0,1,0,0,,0.0
D0003497,C0019273,CH01,,R013,S05,LR12,20250825,0,20250922,0.0,0.0,2.42,28.0,0,1,0,0,,0.0
D0003498,C0023046,CH01,,R002,S04,LR01,20260427,0,20260501,0.0,0.0,3.84,4.0,0,1,0,0,,0.0
D0003499,C0014858,CH01,,R005,S01,LR11,20260608,0,20260708,0.0,0.0,4.49,30.0,0,1,0,0,,0.0
D0003500,C0022758,CH07,CMP002,R013,S01,LR12,20250108,0,20250124,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0003501,C0018304,CH04,,R001,S07,LR14,20240401,20240425,0,599.11,8746.69,0.0,24.0,1,0,0,0,12.0,0.0
D0003502,C0059553,CH10,,R005,S09,LR07,20250908,0,20251006,0.0,0.0,6.66,28.0,0,1,0,0,,0.0
D0003503,C0034100,CH04,,R002,S07,LR14,20260505,20260513,0,440.71,6466.88,0.0,8.0,1,0,0,0,12.0,0.0
D0003504,C0057071,CH07,CMP010,R002,S01,LR04,20250130,0,20250212,0.0,0.0,0.0,13.0,0,1,0,0,,0.0
D0003505,C0026977,CH04,,R009,S01,LR08,20260714,0,20260729,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0003506,C0053147,CH06,CMP001,R010,S07,LR14,20241213,20250103,0,334.95,4146.21,0.0,21.0,1,0,0,0,12.0,0.0
D0003507,C0030009,CH01,,R015,S05,LR05,20251002,0,20251014,0.0,0.0,2.9,12.0,0,1,0,0,,0.0
D0003508,C0009853,CH01,,R009,S04,LR01,20261214,0,20261226,0.0,0.0,3.62,12.0,0,1,0,0,,0.0
D0003509,C0024274,CH09,,R007,S07,LR14,20260723,20260727,0,1333.11,18077.59,0.0,4.0,1,0,0,0,12.0,0.0
D0003510,C0041813,CH01,,R014,S04,LR01,20241204,0,20250104,0.0,0.0,2.96,31.0,0,1,0,0,,0.0
D0003511,C0057218,CH01,,R007,S04,LR01,20240430,0,20240504,0.0,0.0,4.87,4.0,0,1,0,0,,0.0
D0003512,C0043565,CH06,CMP009,R013,S02,LR14,20240606,0,20240710,0.0,0.0,0.0,34.0,0,1,0,0,,0.0
D0003513,C0038334,CH05,,R006,S09,LR12,20240802,0,20241006,0.0,0.0,0.0,65.0,0,1,0,0,,0.0
D0003514,C0052893,CH07,CMP008,R006,S02,LR02,20250923,0,20251007,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0003515,C0011941,CH01,,R007,S04,LR01,20260302,0,20260401,0.0,0.0,3.83,30.0,0,1,0,0,,0.0
D0003516,C0028879,CH05,,R006,S05,LR05,20240821,0,20240831,0.0,0.0,0.0,10.0,0,1,0,0,,0.0
D0003517,C0040427,CH08,,R015,S07,LR14,20251230,20260108,0,396.13,4410.2,0.0,9.0,1,0,20260905,1,8.0,396.13
D0003518,C0024314,CH01,,R002,S05,LR07,20260204,0,20260305,0.0,0.0,3.54,29.0,0,1,0,0,,0.0
D0003519,C0035636,CH01,,R003,S05,LR08,20240507,0,20240611,0.0,0.0,4.38,35.0,0,1,0,0,,0.0
D0003520,C0028769,CH01,,R014,S05,LR04,20251212,0,20260103,0.0,0.0,4.59,22.0,0,1,0,0,,0.0
D0003521,C0042426,CH01,,R007,S09,LR09,20240508,0,20240620,0.0,0.0,3.95,43.0,0,1,0,0,,0.0
D0003522,C0034282,CH01,,R006,S02,LR11,20240830,0,20240921,0.0,0.0,2.75,22.0,0,1,0,0,,0.0
D0003523,C0059082,CH03,,R014,S05,LR07,20260129,0,20260202,0.0,0.0,0.0,4.0,0,1,0,0,,0.0
D0003524,C0015717,CH10,,R012,S02,LR04,20240117,0,20240207,0.0,0.0,5.49,21.0,0,1,0,0,,0.0
D0003525,C0019923,CH01,,R015,S04,LR01,20250522,0,20250712,0.0,0.0,2.48,51.0,0,1,0,0,,0.0
D0003526,C0009696,CH01,,R009,S01,LR05,20240926,0,20241006,0.0,0.0,3.67,10.0,0,1,0,0,,0.0
D0003527,C0021977,CH06,CMP005,R004,S01,LR08,20250418,0,20250616,0.0,0.0,0.0,59.0,0,1,0,0,,0.0
D0003528,C0027190,CH01,,R015,S01,LR03,20250707,0,20250805,0.0,0.0,2.32,29.0,0,1,0,0,,0.0
D0003529,C0020176,CH01,,R004,S02,LR07,20260522,0,20260619,0.0,0.0,2.37,28.0,0,1,0,0,,0.0
D0003530,C0019366,CH05,,R014,S04,LR01,20250724,0,20250811,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0003531,C0047963,CH01,,R002,S01,LR04,20250901,0,20250925,0.0,0.0,4.74,24.0,0,1,0,0,,0.0
D0003532,C0022738,CH10,,R015,S09,LR03,20250227,0,20250315,0.0,0.0,3.9,16.0,0,1,0,0,,0.0
D0003533,C0001218,CH01,,R005,S05,LR14,20250521,0,20250630,0.0,0.0,2.18,40.0,0,1,0,0,,0.0
D0003534,C0024074,CH01,,R003,S04,LR01,20240221,0,20240316,0.0,0.0,2.19,24.0,0,1,0,0,,0.0
D0003535,C0049135,CH01,,R003,S04,LR01,20260130,0,20260203,0.0,0.0,4.73,4.0,0,1,0,0,,0.0
D0003536,C0048813,CH02,,R011,S01,LR03,20260810,0,20260816,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0003537,C0022706,CH01,,R004,S01,LR07,20250131,0,20250203,0.0,0.0,4.0,3.0,0,1,0,0,,0.0
D0003538,C0007724,CH05,,R015,S04,LR01,20240722,0,20240814,0.0,0.0,0.0,23.0,0,1,0,0,,0.0
D0003539,C0054704,CH01,,R003,S01,LR07,20260730,0,20260820,0.0,0.0,2.81,21.0,0,1,0,0,,0.0
D0003540,C0052550,CH09,,R013,S01,LR05,20250211,0,20250222,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0003541,C0024401,CH01,,R014,S01,LR02,20260724,0,20260812,0.0,0.0,3.72,19.0,0,1,0,0,,0.0
D0003542,C0011599,CH05,,R006,S02,LR11,20241030,0,20241114,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0003543,C0027302,CH01,,R011,S05,LR08,20260122,0,20260206,0.0,0.0,2.47,15.0,0,1,0,0,,0.0
D0003544,C0013134,CH01,,R003,S04,LR01,20260213,0,20260308,0.0,0.0,3.17,23.0,0,1,0,0,,0.0
D0003545,C0008774,CH01,,R014,S04,LR01,20261119,0,20261202,0.0,0.0,3.19,13.0,0,1,0,0,,0.0
D0003546,C0005429,CH01,,R015,S09,LR04,20261204,0,20261207,0.0,0.0,2.57,3.0,0,1,0,0,,0.0
D0003547,C0044326,CH10,,R012,S04,LR01,20240911,0,20240929,0.0,0.0,4.52,18.0,0,1,0,0,,0.0
D0003548,C0051343,CH01,,R001,S07,LR14,20261217,20261228,0,1030.17,12555.1,2.31,11.0,1,0,0,0,12.0,0.0
D0003549,C0059736,CH01,,R004,S04,LR01,20241007,0,20241022,0.0,0.0,3.54,15.0,0,1,0,0,,0.0
D0003550,C0041203,CH01,,R004,S02,LR05,20260316,0,20260320,0.0,0.0,2.46,4.0,0,1,0,0,,0.0
D0003551,C0030240,CH04,,R010,S08,LR14,20261020,20261105,0,1129.78,11954.44,0.0,16.0,1,0,0,0,12.0,0.0
D0003552,C0025789,CH07,CMP004,R009,S07,LR14,20240909,20240929,0,951.05,10821.66,0.0,20.0,1,0,0,0,12.0,0.0
D0003553,C0015050,CH01,,R002,S08,LR14,20250206,20250301,0,532.64,6615.17,2.11,23.0,1,0,20250629,1,4.0,532.64
D0003554,C0006918,CH06,CMP009,R011,S09,LR02,20240806,0,20240814,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0003555,C0035823,CH07,CMP006,R006,S02,LR06,20241011,0,20241029,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0003556,C0033138,CH01,,R015,S01,LR14,20260611,0,20260620,0.0,0.0,2.17,9.0,0,1,0,0,,0.0
D0003557,C0018398,CH01,,R009,S09,LR10,20250221,0,20250305,0.0,0.0,4.44,12.0,0,1,0,0,,0.0
D0003558,C0033283,CH03,,R014,S02,LR02,20250207,0,20250211,0.0,0.0,0.0,4.0,0,1,0,0,,0.0
D0003559,C0033334,CH03,,R014,S02,LR14,20240620,0,20240621,0.0,0.0,0.0,1.0,0,1,0,0,,0.0
D0003560,C0014724,CH01,,R006,S01,LR10,20260324,0,20260330,0.0,0.0,2.29,6.0,0,1,0,0,,0.0
D0003561,C0025525,CH01,,R011,S05,LR07,20260708,0,20260725,0.0,0.0,2.9,17.0,0,1,0,0,,0.0
D0003562,C0050768,CH10,,R013,S04,LR01,20251031,0,20251114,0.0,0.0,4.48,14.0,0,1,0,0,,0.0
D0003563,C0055355,CH06,CMP007,R012,S07,LR14,20250224,20250411,0,1081.89,17175.22,0.0,46.0,1,0,0,0,12.0,0.0
D0003564,C0000658,CH01,,R006,S01,LR05,20240909,0,20240919,0.0,0.0,3.94,10.0,0,1,0,0,,0.0
D0003565,C0035523,CH01,,R014,S01,LR04,20240229,0,20240322,0.0,0.0,2.12,22.0,0,1,0,0,,0.0
D0003566,C0010668,CH01,,R014,S01,LR04,20250326,0,20250425,0.0,0.0,4.75,30.0,0,1,0,0,,0.0
D0003567,C0012607,CH01,,R011,S01,LR02,20240705,0,20240729,0.0,0.0,3.38,24.0,0,1,0,0,,0.0
D0003568,C0011781,CH01,,R009,S09,LR09,20260316,0,20260409,0.0,0.0,3.24,24.0,0,1,0,0,,0.0
D0003569,C0059356,CH05,,R006,S01,LR02,20240620,0,20240802,0.0,0.0,0.0,43.0,0,1,0,0,,0.0
D0003570,C0012181,CH08,,R011,S07,LR14,20250707,20250710,0,764.08,11363.14,0.0,3.0,1,0,0,0,12.0,0.0
D0003571,C0046168,CH06,CMP007,R006,S02,LR05,20240830,0,20240923,0.0,0.0,0.0,24.0,0,1,0,0,,0.0
D0003572,C0010004,CH03,,R013,S08,LR14,20260112,20260122,0,205.6,3055.58,0.0,10.0,1,0,20261218,1,11.0,205.6
D0003573,C0033774,CH01,,R013,S01,LR05,20241113,0,20250107,0.0,0.0,2.51,55.0,0,1,0,0,,0.0
D0003574,C0017914,CH01,,R009,S05,LR02,20240603,0,20240806,0.0,0.0,3.69,64.0,0,1,0,0,,0.0
D0003575,C0035561,CH01,,R012,S07,LR14,20261106,20261126,0,922.0,12449.04,4.28,20.0,1,0,0,0,12.0,0.0
D0003576,C0002191,CH07,CMP008,R001,S02,LR11,20251007,0,20251108,0.0,0.0,0.0,32.0,0,1,0,0,,0.0
D0003577,C0041961,CH01,,R015,S02,LR03,20241022,0,20241212,0.0,0.0,3.97,51.0,0,1,0,0,,0.0
D0003578,C0027983,CH02,,R006,S07,LR14,20261113,20261121,0,1365.23,16237.49,0.0,8.0,1,0,0,0,12.0,0.0
D0003579,C0024487,CH07,CMP004,R006,S02,LR06,20260408,0,20260419,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0003580,C0044810,CH01,,R014,S02,LR08,20250922,0,20251009,0.0,0.0,4.35,17.0,0,1,0,0,,0.0
D0003581,C0045754,CH01,,R015,S02,LR02,20240626,0,20240802,0.0,0.0,2.36,37.0,0,1,0,0,,0.0
D0003582,C0003877,CH02,,R014,S01,LR03,20250605,0,20250619,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0003583,C0032095,CH10,,R007,S04,LR01,20240716,0,20240806,0.0,0.0,6.23,21.0,0,1,0,0,,0.0
D0003584,C0016904,CH06,CMP001,R004,S02,LR08,20260120,0,20260131,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0003585,C0056750,CH02,,R006,S07,LR14,20250116,20250218,0,949.13,14246.87,0.0,33.0,1,0,0,0,12.0,0.0
D0003586,C0044522,CH01,,R011,S02,LR03,20251212,0,20260120,0.0,0.0,4.1,39.0,0,1,0,0,,0.0
D0003587,C0039865,CH01,,R013,S01,LR04,20260401,0,20260420,0.0,0.0,2.99,19.0,0,1,0,0,,0.0
D0003588,C0012336,CH01,,R015,S02,LR06,20250725,0,20250919,0.0,0.0,4.48,56.0,0,1,0,0,,0.0
D0003589,C0001839,CH07,CMP008,R011,S04,LR01,20240918,0,20241006,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0003590,C0050822,CH07,CMP010,R006,S01,LR06,20240826,0,20241006,0.0,0.0,0.0,41.0,0,1,0,0,,0.0
D0003591,C0030519,CH01,,R005,S01,LR06,20260513,0,20260601,0.0,0.0,4.45,19.0,0,1,0,0,,0.0
D0003592,C0008801,CH01,,R006,S04,LR01,20261211,0,20261227,0.0,0.0,4.53,16.0,0,1,0,0,,0.0
D0003593,C0042337,CH01,,R004,S01,LR02,20240422,0,20240428,0.0,0.0,2.74,6.0,0,1,0,0,,0.0
D0003594,C0001909,CH06,CMP003,R010,S01,LR02,20260504,0,20260605,0.0,0.0,0.0,32.0,0,1,0,0,,0.0
D0003595,C0009632,CH01,,R003,S04,LR01,20260518,0,20260604,0.0,0.0,3.82,17.0,0,1,0,0,,0.0
D0003596,C0043353,CH01,,R014,S02,LR02,20251015,0,20251028,0.0,0.0,3.95,13.0,0,1,0,0,,0.0
D0003597,C0057800,CH01,,R008,S01,LR02,20241002,0,20241018,0.0,0.0,4.42,16.0,0,1,0,0,,0.0
D0003598,C0029407,CH02,,R011,S02,LR06,20250822,0,20250829,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0003599,C0040041,CH01,,R010,S02,LR06,20250305,0,20250330,0.0,0.0,2.21,25.0,0,1,0,0,,0.0
D0003600,C0012567,CH01,,R013,S02,LR06,20240222,0,20240313,0.0,0.0,4.17,20.0,0,1,0,0,,0.0
D0003601,C0012749,CH01,,R003,S02,LR03,20241212,0,20241223,0.0,0.0,4.98,11.0,0,1,0,0,,0.0
D0003602,C0053489,CH05,,R005,S04,LR01,20260427,0,20260516,0.0,0.0,0.0,19.0,0,1,0,0,,0.0
D0003603,C0040469,CH01,,R002,S02,LR02,20241224,0,20250101,0.0,0.0,4.5,8.0,0,1,0,0,,0.0
D0003604,C0017273,CH01,,R004,S05,LR03,20261019,0,20261027,0.0,0.0,3.76,8.0,0,1,0,0,,0.0
D0003605,C0049455,CH01,,R011,S05,LR04,20261020,0,20261030,0.0,0.0,2.64,10.0,0,1,0,0,,0.0
D0003606,C0028323,CH01,,R014,S05,LR12,20260930,0,20261014,0.0,0.0,4.73,14.0,0,1,0,0,,0.0
D0003607,C0011417,CH01,,R005,S04,LR01,20250221,0,20250304,0.0,0.0,3.66,11.0,0,1,0,0,,0.0
D0003608,C0044461,CH08,,R008,S07,LR14,20250814,20250824,0,1010.19,14504.37,0.0,10.0,1,0,0,0,12.0,0.0
D0003609,C0013448,CH01,,R012,S01,LR05,20261020,0,20261204,0.0,0.0,2.08,45.0,0,1,0,0,,0.0
D0003610,C0014811,CH10,,R014,S04,LR01,20240326,0,20240523,0.0,0.0,4.72,58.0,0,1,0,0,,0.0
D0003611,C0006635,CH01,,R004,S05,LR04,20250703,0,20250805,0.0,0.0,2.73,33.0,0,1,0,0,,0.0
D0003612,C0045349,CH04,,R011,S07,LR14,20240726,20240802,0,1348.83,13739.34,0.0,7.0,1,0,0,0,12.0,0.0
D0003613,C0035270,CH01,,R002,S07,LR14,20240212,20240302,0,1011.97,12604.14,4.25,19.0,1,0,0,0,12.0,0.0
D0003614,C0004455,CH01,,R003,S01,LR03,20241017,0,20241027,0.0,0.0,2.46,10.0,0,1,0,0,,0.0
D0003615,C0042067,CH01,,R006,S05,LR05,20260507,0,20260530,0.0,0.0,3.79,23.0,0,1,0,0,,0.0
D0003616,C0047234,CH01,,R007,S05,LR05,20260811,0,20260901,0.0,0.0,3.39,21.0,0,1,0,0,,0.0
D0003617,C0007510,CH01,,R006,S01,LR04,20240429,0,20240610,0.0,0.0,3.66,42.0,0,1,0,0,,0.0
D0003618,C0059611,CH10,,R004,S04,LR01,20260902,0,20260929,0.0,0.0,5.73,27.0,0,1,0,0,,0.0
D0003619,C0045068,CH01,,R005,S05,LR06,20250225,0,20250324,0.0,0.0,3.27,27.0,0,1,0,0,,0.0
D0003620,C0017928,CH08,,R015,S07,LR14,20240529,20240608,0,318.34,4617.06,0.0,10.0,1,0,0,0,12.0,0.0
D0003621,C0058386,CH01,,R013,S09,LR02,20260319,0,20260328,0.0,0.0,3.45,9.0,0,1,0,0,,0.0
D0003622,C0058350,CH02,,R010,S05,LR04,20260716,0,20260807,0.0,0.0,0.0,22.0,0,1,0,0,,0.0
D0003623,C0046853,CH06,CMP009,R012,S04,LR01,20260217,0,20260324,0.0,0.0,0.0,35.0,0,1,0,0,,0.0
D0003624,C0047215,CH01,,R005,S01,LR02,20250127,0,20250205,0.0,0.0,2.79,9.0,0,1,0,0,,0.0
D0003625,C0001455,CH01,,R010,S05,LR08,20260610,0,20260622,0.0,0.0,2.66,12.0,0,1,0,0,,0.0
D0003626,C0027227,CH01,,R009,S07,LR14,20240517,20240606,0,1079.7,11335.27,2.5,20.0,1,0,20250303,1,9.0,1079.7
D0003627,C0049961,CH07,CMP004,R010,S09,LR13,20241008,0,20241029,0.0,0.0,0.0,21.0,0,1,0,0,,0.0
D0003628,C0005064,CH01,,R013,S05,LR11,20241105,0,20241128,0.0,0.0,3.3,23.0,0,1,0,0,,0.0
D0003629,C0020028,CH01,,R003,S01,LR14,20260804,0,20260813,0.0,0.0,4.29,9.0,0,1,0,0,,0.0
D0003630,C0018833,CH01,,R011,S05,LR06,20250926,0,20251020,0.0,0.0,2.82,24.0,0,1,0,0,,0.0
D0003631,C0050062,CH05,,R007,S01,LR08,20260720,0,20260824,0.0,0.0,0.0,35.0,0,1,0,0,,0.0
D0003632,C0031367,CH04,,R003,S01,LR08,20260430,0,20260523,0.0,0.0,0.0,23.0,0,1,0,0,,0.0
D0003633,C0015377,CH01,,R010,S09,LR07,20240701,0,20240819,0.0,0.0,4.71,49.0,0,1,0,0,,0.0
D0003634,C0057889,CH04,,R006,S01,LR10,20251118,0,20251217,0.0,0.0,0.0,29.0,0,1,0,0,,0.0
D0003635,C0042298,CH01,,R009,S02,LR04,20260629,0,20260721,0.0,0.0,4.94,22.0,0,1,0,0,,0.0
D0003636,C0010136,CH10,,R006,S04,LR01,20260316,0,20260404,0.0,0.0,6.63,19.0,0,1,0,0,,0.0
D0003637,C0053836,CH01,,R003,S05,LR06,20260210,0,20260218,0.0,0.0,3.57,8.0,0,1,0,0,,0.0
D0003638,C0028123,CH02,,R014,S07,LR14,20250929,20251006,0,293.02,3358.66,0.0,7.0,1,0,20251205,1,2.0,293.02
D0003639,C0013606,CH01,,R011,S01,LR03,20260304,0,20260321,0.0,0.0,3.78,17.0,0,1,0,0,,0.0
D0003640,C0013301,CH01,,R011,S01,LR10,20260105,0,20260118,0.0,0.0,4.77,13.0,0,1,0,0,,0.0
D0003641,C0011645,CH06,CMP007,R008,S08,LR14,20260428,20260712,0,990.93,11213.82,0.0,75.0,1,0,0,0,12.0,0.0
D0003642,C0038764,CH01,,R011,S01,LR11,20260610,0,20260616,0.0,0.0,4.17,6.0,0,1,0,0,,0.0
D0003643,C0035713,CH09,,R015,S09,LR04,20250930,0,20251003,0.0,0.0,0.0,3.0,0,1,0,0,,0.0
