meeting_key,deal_key,company_key,channel_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_first_touch,days_to_close
M0003943,D0003943,C0043908,CH01,R004,20240906,Held,0,1.0,4.0
M0003944,D0003944,C0002422,CH03,R002,20250801,Held,0,0.0,1.0
M0003945,D0003945,C0017666,CH08,R002,20250817,Held,0,3.0,3.0
M0003946,D0003946,C0045281,CH01,R005,20260601,Held,0,3.0,6.0
M0003947,D0003947,C0027422,CH01,R008,20250214,Cancelled,1,3.0,
M0003948,D0003948,C0011211,CH01,R005,20240929,Held,0,2.0,26.0
M0003949,D0003949,C0023891,CH05,R004,20250315,Cancelled,1,3.0,
M0003950,D0003950,C0037715,CH01,R010,20250217,Held,0,0.0,4.0
M0003951,D0003951,C0033378,CH01,R010,20240828,Cancelled,1,0.0,
M0003952,D0003952,C0018875,CH01,R014,20250101,Held,0,2.0,15.0
M0003953,D0003953,C0001736,CH01,R002,20261129,Held,0,2.0,10.0
M0003954,D0003954,C0012684,CH01,R011,20251218,Held,0,2.0,10.0
M0003955,D0003955,C0036492,CH07,R013,20250309,Held,0,3.0,10.0
M0003956,D0003956,C0032726,CH04,R002,20241101,Held,0,3.0,9.0
M0003957,D0003957,C0059654,CH01,R003,20250213,Held,0,1.0,24.0
M0003958,D0003958,C0038114,CH04,R008,20260808,Held,0,2.0,15.0
M0003959,D0003959,C0017216,CH01,R006,20260722,Held,0,1.0,13.0
M0003960,D0003960,C0009334,CH01,R011,20251127,Held,0,3.0,4.0
M0003961,D0003961,C0051088,CH01,R002,20251128,Held,0,2.0,7.0
M0003962,D0003962,C0059589,CH03,R008,20240321,Held,0,3.0,3.0
M0003963,D0003963,C0035765,CH06,R004,20240513,Held,0,3.0,8.0
M0003964,D0003964,C0001712,CH01,R001,20240516,Cancelled,1,2.0,
M0003965,D0003965,C0007889,CH04,R015,20260909,Held,0,1.0,9.0
M0003966,D0003966,C0055966,CH09,R010,20251123,Held,0,2.0,2.0
M0003967,D0003967,C0008059,CH01,R002,20250308,Cancelled,1,2.0,
M0003968,D0003968,C0043748,CH02,R003,20261010,Held,0,1.0,11.0
M0003969,D0003969,C0005417,CH04,R008,20261216,Held,0,0.0,18.0
M0003970,D0003970,C0026025,CH01,R011,20250327,Held,0,2.0,8.0
M0003971,D0003971,C0019295,CH05,R002,20260703,Cancelled,1,1.0,
M0003972,D0003972,C0044919,CH01,R004,20251128,Cancelled,1,3.0,
M0003973,D0003973,C0004904,CH01,R010,20241026,Held,0,1.0,12.0
M0003974,D0003974,C0056577,CH01,R013,20261120,Held,0,3.0,10.0
M0003975,D0003975,C0059412,CH01,R004,20240621,Held,0,1.0,8.0
M0003976,D0003976,C0016018,CH06,R006,20240306,Held,0,0.0,24.0
M0003977,D0003977,C0040350,CH05,R011,20260927,Held,0,3.0,8.0
M0003978,D0003978,C0051744,CH01,R004,20250105,Held,0,2.0,9.0
M0003979,D0003979,C0028047,CH04,R001,20240608,Held,0,2.0,4.0
M0003980,D0003980,C0004232,CH01,R007,20250621,Held,0,1.0,7.0
M0003981,D0003981,C0001407,CH06,R015,20261022,Held,0,1.0,73.0
M0003982,D0003982,C0035711,CH04,R008,20240702,Held,0,0.0,12.0
M0003983,D0003983,C0017504,CH01,R011,20260401,Held,0,1.0,14.0
M0003984,D0003984,C0020902,CH01,R008,20251205,Held,0,0.0,1.0
M0003985,D0003985,C0001249,CH01,R003,20250905,Held,0,0.0,1.0
M0003986,D0003986,C0014549,CH01,R003,20251127,Held,0,2.0,31.0
M0003987,D0003987,C0009497,CH05,R015,20240427,Held,0,2.0,7.0
M0003988,D0003988,C0005132,CH01,R006,20250411,Held,0,0.0,6.0
M0003989,D0003989,C0031019,CH01,R009,20250918,Held,0,1.0,9.0
M0003990,D0003990,C0053185,CH01,R005,20260314,Cancelled,1,3.0,
M0003991,D0003991,C0013668,CH01,R005,20240609,Held,0,3.0,14.0
M0003992,D0003992,C0030147,CH07,R010,20260423,Held,0,3.0,3.0
M0003993,D0003993,C0002751,CH01,R009,20261213,Held,0,3.0,33.0
M0003994,D0003994,C0000945,CH01,R006,20250315,Held,0,1.0,12.0
M0003995,D0003995,C0037806,CH01,R003,20240415,Held,0,0.0,13.0
M0003996,D0003996,C0056982,CH01,R010,20240201,Held,0,1.0,11.0
M0003997,D0003997,C0033962,CH03,R008,20251202,Held,0,1.0,3.0
M0003998,D0003998,C0003620,CH09,R004,20250731,Held,0,2.0,3.0
M0003999,D0003999,C0050166,CH05,R006,20261109,Held,0,3.0,7.0
M0004000,D0004000,C0035985,CH01,R006,20240608,Held,0,3.0,7.0
M0004001,D0004001,C0011072,CH10,R004,20260106,Cancelled,1,0.0,
M0004002,D0004002,C0001624,CH01,R015,20240817,Held,0,2.0,10.0
M0004003,D0004003,C0001209,CH02,R002,20240407,Held,0,3.0,7.0
M0004004,D0004004,C0023597,CH01,R013,20240327,Cancelled,1,2.0,
M0004005,D0004005,C0056807,CH01,R015,20241227,Held,0,0.0,5.0
M0004006,D0004006,C0041197,CH04,R012,20240105,Held,0,3.0,7.0
M0004007,D0004007,C0015722,CH01,R008,20241017,Held,0,3.0,7.0
M0004008,D0004008,C0021263,CH05,R007,20251102,Held,0,2.0,16.0
M0004009,D0004009,C0002173,CH04,R003,20250809,Held,0,3.0,4.0
M0004010,D0004010,C0006133,CH01,R004,20250905,Held,0,2.0,44.0
M0004011,D0004011,C0015570,CH03,R003,20240703,Held,0,0.0,10.0
M0004012,D0004012,C0017158,CH09,R014,20260805,Held,0,2.0,2.0
M0004013,D0004013,C0011742,CH07,R010,20240410,Held,0,1.0,2.0
M0004014,D0004014,C0021176,CH01,R009,20260530,Held,0,1.0,3.0
M0004015,D0004015,C0017142,CH01,R012,20240715,Cancelled,1,3.0,
M0004016,D0004016,C0036409,CH01,R001,20251106,Held,0,1.0,2.0
M0004017,D0004017,C0004723,CH03,R008,20251005,Held,0,3.0,9.0
M0004018,D0004018,C0013219,CH07,R008,20261212,Held,0,3.0,9.0
M0004019,D0004019,C0051778,CH01,R001,20240608,Held,0,1.0,21.0
M0004020,D0004020,C0040457,CH05,R011,20251024,Held,0,2.0,12.0
M0004021,D0004021,C0004427,CH01,R015,20260618,Held,0,3.0,3.0
M0004022,D0004022,C0012532,CH01,R014,20240112,Held,0,0.0,3.0
M0004023,D0004023,C0040308,CH01,R010,20260815,Cancelled,1,2.0,
M0004024,D0004024,C0040760,CH01,R010,20241028,Held,0,0.0,27.0
M0004025,D0004025,C0027298,CH01,R014,20261002,Held,0,1.0,9.0
M0004026,D0004026,C0049735,CH01,R010,20240412,Held,0,2.0,13.0
M0004027,D0004027,C0005101,CH01,R009,20261006,Held,0,0.0,12.0
M0004028,D0004028,C0020506,CH06,R007,20261022,Cancelled,1,2.0,
M0004029,D0004029,C0016679,CH04,R014,20240411,Held,0,3.0,9.0
M0004030,D0004030,C0014073,CH01,R003,20260719,Held,0,3.0,9.0
M0004031,D0004031,C0025504,CH09,R007,20261104,Held,0,2.0,3.0
M0004032,D0004032,C0059609,CH04,R010,20260501,Held,0,3.0,14.0
M0004033,D0004033,C0031112,CH01,R004,20260712,Held,0,2.0,12.0
M0004034,D0004034,C0038992,CH06,R007,20240814,Held,0,0.0,30.0
M0004035,D0004035,C0053427,CH01,R008,20261107,Held,0,1.0,19.0
M0004036,D0004036,C0031967,CH01,R008,20251121,Cancelled,1,2.0,
M0004037,D0004037,C0047544,CH01,R006,20251016,Held,0,1.0,15.0
M0004038,D0004038,C0027383,CH10,R006,20240911,Held,0,1.0,13.0
M0004039,D0004039,C0049421,CH01,R013,20240314,Held,0,1.0,15.0
M0004040,D0004040,C0033799,CH01,R007,20250201,Held,0,1.0,37.0
M0004041,D0004041,C0036513,CH10,R002,20261105,Held,0,1.0,8.0
M0004042,D0004042,C0020315,CH02,R004,20241010,Held,0,1.0,6.0
M0004043,D0004043,C0035321,CH01,R012,20241222,Cancelled,1,3.0,
M0004044,D0004044,C0027173,CH01,R011,20240710,Held,0,1.0,8.0
M0004045,D0004045,C0021296,CH07,R010,20260910,Cancelled,1,0.0,
M0004046,D0004046,C0041633,CH01,R005,20240715,Held,0,0.0,12.0
M0004047,D0004047,C0025279,CH05,R004,20250904,Held,0,2.0,15.0
M0004048,D0004048,C0038025,CH02,R015,20250801,Held,0,1.0,3.0
M0004049,D0004049,C0011951,CH01,R009,20250911,Held,0,3.0,9.0
M0004050,D0004050,C0013391,CH06,R008,20250425,Held,0,2.0,10.0
M0004051,D0004051,C0039532,CH03,R012,20260720,Held,0,3.0,2.0
M0004052,D0004052,C0054082,CH05,R011,20260320,Held,0,0.0,31.0
M0004053,D0004053,C0028058,CH10,R006,20260730,Cancelled,1,3.0,
M0004054,D0004054,C0048135,CH01,R003,20241214,Cancelled,1,3.0,
M0004055,D0004055,C0024155,CH01,R014,20260116,Held,0,0.0,10.0
M0004056,D0004056,C0017469,CH08,R001,20261109,Held,0,0.0,2.0
M0004057,D0004057,C0000685,CH01,R005,20240228,Held,0,1.0,6.0
M0004058,D0004058,C0000636,CH04,R014,20251104,Held,0,1.0,15.0
M0004059,D0004059,C0036667,CH01,R014,20240815,Held,0,0.0,11.0
M0004060,D0004060,C0051988,CH06,R012,20251010,Held,0,2.0,24.0
M0004061,D0004061,C0053899,CH06,R004,20260625,Held,0,2.0,6.0
M0004062,D0004062,C0050695,CH01,R013,20240912,Held,0,2.0,9.0
M0004063,D0004063,C0005272,CH02,R011,20240504,Held,0,3.0,7.0
M0004064,D0004064,C0018783,CH04,R003,20240912,Held,0,3.0,11.0
M0004065,D0004065,C0029020,CH01,R007,20250611,Held,0,1.0,2.0
M0004066,D0004066,C0000196,CH01,R012,20250627,Held,0,0.0,10.0
M0004067,D0004067,C0042722,CH01,R012,20250509,Held,0,0.0,9.0
M0004068,D0004068,C0052154,CH01,R002,20240801,Held,0,3.0,62.0
M0004069,D0004069,C0047426,CH01,R004,20240822,Held,0,1.0,6.0
M0004070,D0004070,C0005737,CH06,R013,20260926,Held,0,1.0,3.0
M0004071,D0004071,C0043252,CH01,R003,20250716,Held,0,1.0,20.0
M0004072,D0004072,C0012611,CH04,R010,20240103,Held,0,1.0,26.0
M0004073,D0004073,C0026546,CH04,R008,20250204,Held,0,0.0,32.0
M0004074,D0004074,C0018815,CH01,R014,20240719,Held,0,1.0,23.0
M0004075,D0004075,C0008977,CH02,R005,20251029,Held,0,2.0,1.0
M0004076,D0004076,C0004313,CH08,R007,20260131,Held,0,1.0,4.0
M0004077,D0004077,C0023707,CH01,R015,20240905,Cancelled,1,2.0,
M0004078,D0004078,C0014012,CH04,R004,20240513,Held,0,0.0,12.0
M0004079,D0004079,C0011295,CH02,R014,20240328,Held,0,3.0,5.0
M0004080,D0004080,C0018825,CH01,R014,20250603,Held,0,0.0,30.0
M0004081,D0004081,C0023508,CH01,R006,20260306,Cancelled,1,2.0,
M0004082,D0004082,C0027941,CH01,R001,20251225,Held,0,3.0,11.0
M0004083,D0004083,C0028004,CH01,R005,20260814,Held,0,2.0,15.0
M0004084,D0004084,C0006658,CH01,R009,20260911,Held,0,0.0,22.0
M0004085,D0004085,C0039713,CH01,R009,20250331,Cancelled,1,0.0,
M0004086,D0004086,C0001308,CH01,R009,20260320,Held,0,1.0,5.0
M0004087,D0004087,C0014747,CH05,R004,20240704,Cancelled,1,0.0,
M0004088,D0004088,C0042073,CH01,R010,20240418,Held,0,0.0,14.0
M0004089,D0004089,C0025967,CH01,R002,20240621,Held,0,2.0,5.0
M0004090,D0004090,C0004225,CH01,R009,20240307,Held,0,0.0,5.0
M0004091,D0004091,C0053709,CH06,R009,20250610,Held,0,0.0,19.0
M0004092,D0004092,C0014264,CH05,R006,20261130,Held,0,0.0,17.0
M0004093,D0004093,C0009091,CH01,R005,20240713,Held,0,2.0,8.0
M0004094,D0004094,C0028946,CH10,R009,20250609,Cancelled,1,0.0,
M0004095,D0004095,C0023506,CH01,R012,20260221,Held,0,3.0,9.0
M0004096,D0004096,C0036717,CH02,R010,20260521,Held,0,3.0,13.0
M0004097,D0004097,C0006672,CH01,R002,20260810,Held,0,3.0,3.0
M0004098,D0004098,C0035097,CH01,R001,20240526,Held,0,3.0,8.0
M0004099,D0004099,C0055540,CH02,R008,20250724,Held,0,3.0,1.0
M0004100,D0004100,C0055147,CH01,R011,20240220,Held,0,1.0,12.0
M0004101,D0004101,C0028468,CH04,R014,20261204,Held,0,1.0,8.0
M0004102,D0004102,C0059984,CH10,R001,20260712,Held,0,3.0,43.0
M0004103,D0004103,C0017826,CH01,R003,20250922,Held,0,3.0,8.0
M0004104,D0004104,C0047982,CH05,R014,20240417,Held,0,0.0,12.0
M0004105,D0004105,C0032690,CH10,R002,20240730,Held,0,1.0,2.0
M0004106,D0004106,C0008699,CH07,R002,20251217,Held,0,0.0,3.0
M0004107,D0004107,C0037726,CH01,R009,20250808,Cancelled,1,0.0,
M0004108,D0004108,C0045618,CH01,R001,20250731,Held,0,1.0,4.0
M0004109,D0004109,C0016601,CH03,R010,20250622,Held,0,3.0,6.0
M0004110,D0004110,C0036301,CH01,R014,20260705,Held,0,2.0,3.0
M0004111,D0004111,C0016009,CH01,R006,20240523,Held,0,2.0,6.0
M0004112,D0004112,C0029120,CH01,R015,20260717,Held,0,2.0,4.0
M0004113,D0004113,C0014051,CH01,R010,20240910,Held,0,0.0,10.0
M0004114,D0004114,C0055408,CH01,R007,20250605,Held,0,3.0,2.0
M0004115,D0004115,C0006286,CH02,R004,20260305,Held,0,3.0,14.0
M0004116,D0004116,C0043775,CH09,R012,20240904,Held,0,2.0,4.0
M0004117,D0004117,C0000084,CH01,R013,20250309,Held,0,2.0,5.0
M0004118,D0004118,C0028726,CH01,R003,20261231,Held,0,0.0,8.0
M0004119,D0004119,C0041632,CH05,R002,20250813,Held,0,1.0,9.0
M0004120,D0004120,C0002839,CH07,R002,20250801,Held,0,1.0,15.0
M0004121,D0004121,C0026445,CH04,R007,20260519,Held,0,1.0,10.0
M0004122,D0004122,C0021388,CH02,R011,20240313,Held,0,1.0,18.0
M0004123,D0004123,C0027415,CH01,R015,20241220,Cancelled,1,0.0,
M0004124,D0004124,C0035812,CH08,R014,20250424,Held,0,3.0,5.0
M0004125,D0004125,C0039161,CH01,R015,20250402,Held,0,2.0,1.0
M0004126,D0004126,C0040427,CH04,R006,20240419,Held,0,0.0,27.0
M0004127,D0004127,C0027122,CH02,R007,20250824,Held,0,3.0,5.0
M0004128,D0004128,C0052317,CH01,R011,20241207,Held,0,1.0,11.0
M0004129,D0004129,C0046679,CH01,R006,20260819,Held,0,0.0,8.0
M0004130,D0004130,C0049931,CH06,R010,20241225,Held,0,2.0,13.0
M0004131,D0004131,C0048889,CH03,R015,20260916,Held,0,0.0,7.0
M0004132,D0004132,C0005851,CH01,R005,20241126,Held,0,0.0,1.0
M0004133,D0004133,C0013676,CH06,R015,20260903,Cancelled,1,2.0,
M0004134,D0004134,C0046573,CH01,R006,20241024,Held,0,1.0,23.0
M0004135,D0004135,C0038094,CH01,R010,20240505,Held,0,3.0,1.0
M0004136,D0004136,C0027904,CH06,R011,20240110,Held,0,1.0,4.0
M0004137,D0004137,C0029010,CH07,R004,20240511,Held,0,3.0,13.0
M0004138,D0004138,C0038475,CH01,R009,20240602,Held,0,3.0,29.0
M0004139,D0004139,C0031554,CH06,R010,20261225,Held,0,0.0,17.0
M0004140,D0004140,C0056424,CH01,R004,20250709,Held,0,2.0,21.0
M0004141,D0004141,C0016212,CH07,R007,20250806,Held,0,2.0,1.0
M0004142,D0004142,C0038944,CH01,R011,20260215,Cancelled,1,2.0,
M0004143,D0004143,C0048414,CH01,R012,20260818,Held,0,0.0,5.0
M0004144,D0004144,C0033859,CH01,R001,20260115,Held,0,3.0,18.0
M0004145,D0004145,C0003126,CH01,R004,20250420,Held,0,2.0,9.0
M0004146,D0004146,C0007129,CH01,R011,20250125,Cancelled,1,2.0,
M0004147,D0004147,C0035589,CH01,R003,20260309,Held,0,0.0,6.0
M0004148,D0004148,C0018249,CH10,R005,20251216,Held,0,1.0,8.0
M0004149,D0004149,C0043609,CH01,R001,20241122,Held,0,2.0,15.0
M0004150,D0004150,C0029390,CH01,R010,20240713,Held,0,1.0,8.0
M0004151,D0004151,C0023143,CH08,R013,20250119,Held,0,2.0,3.0
M0004152,D0004152,C0010734,CH01,R006,20240203,Held,0,1.0,12.0
M0004153,D0004153,C0055487,CH06,R011,20260227,Cancelled,1,1.0,
M0004154,D0004154,C0014548,CH01,R007,20250409,Held,0,0.0,12.0
M0004155,D0004155,C0027540,CH07,R003,20240112,Held,0,0.0,9.0
M0004156,D0004156,C0056231,CH08,R007,20240508,Held,0,2.0,5.0
M0004157,D0004157,C0054500,CH10,R008,20260626,Cancelled,1,0.0,
M0004158,D0004158,C0011609,CH04,R013,20241107,Held,0,2.0,13.0
M0004159,D0004159,C0030064,CH01,R003,20250205,Cancelled,1,2.0,
M0004160,D0004160,C0018792,CH01,R015,20260116,Held,0,2.0,30.0
M0004161,D0004161,C0012682,CH06,R003,20240229,Cancelled,1,1.0,
M0004162,D0004162,C0054282,CH01,R002,20241228,Held,0,1.0,25.0
M0004163,D0004163,C0010085,CH09,R006,20251206,Held,0,3.0,2.0
M0004164,D0004164,C0008015,CH01,R014,20260724,Held,0,1.0,10.0
M0004165,D0004165,C0043483,CH01,R015,20250524,Held,0,1.0,15.0
M0004166,D0004166,C0023202,CH10,R001,20260421,Held,0,1.0,3.0
M0004167,D0004167,C0029673,CH10,R013,20240717,Held,0,1.0,18.0
M0004168,D0004168,C0057099,CH01,R010,20250416,Cancelled,1,0.0,
M0004169,D0004169,C0040362,CH01,R004,20261008,Held,0,0.0,13.0
M0004170,D0004170,C0050954,CH04,R008,20240507,Held,0,1.0,4.0
M0004171,D0004171,C0055723,CH01,R009,20240920,Held,0,3.0,13.0
M0004172,D0004172,C0039282,CH01,R006,20260507,Cancelled,1,3.0,
M0004173,D0004173,C0058645,CH06,R011,20260701,Held,0,0.0,27.0
M0004174,D0004174,C0035586,CH01,R006,20250728,Held,0,0.0,21.0
M0004175,D0004175,C0037624,CH01,R012,20260117,Held,0,3.0,20.0
M0004176,D0004176,C0026541,CH01,R008,20240628,Held,0,1.0,3.0
M0004177,D0004177,C0032116,CH07,R007,20241231,Held,0,0.0,2.0
M0004178,D0004178,C0051668,CH01,R008,20240307,Held,0,2.0,7.0
M0004179,D0004179,C0034264,CH01,R010,20261021,Held,0,2.0,11.0
M0004180,D0004180,C0011603,CH06,R010,20250116,Held,0,1.0,18.0
M0004181,D0004181,C0042192,CH02,R013,20240601,Cancelled,1,1.0,
M0004182,D0004182,C0043287,CH01,R007,20251023,Held,0,2.0,9.0
M0004183,D0004183,C0043013,CH01,R010,20261111,Held,0,0.0,4.0
M0004184,D0004184,C0038850,CH01,R010,20240810,Held,0,1.0,11.0
M0004185,D0004185,C0020020,CH06,R012,20240418,Held,0,0.0,15.0
M0004186,D0004186,C0015423,CH08,R012,20261109,Held,0,0.0,2.0
M0004187,D0004187,C0019050,CH01,R003,20260220,Cancelled,1,2.0,
M0004188,D0004188,C0029589,CH01,R013,20260303,Held,0,1.0,7.0
M0004189,D0004189,C0003997,CH01,R012,20260314,Held,0,2.0,5.0
M0004190,D0004190,C0011497,CH01,R013,20240314,Held,0,2.0,12.0
M0004191,D0004191,C0039830,CH02,R010,20260911,Held,0,1.0,3.0
M0004192,D0004192,C0021767,CH03,R005,20250103,Held,0,1.0,4.0
M0004193,D0004193,C0003683,CH01,R008,20241129,Held,0,3.0,9.0
M0004194,D0004194,C0042241,CH03,R011,20261224,Held,0,3.0,3.0
M0004195,D0004195,C0058120,CH01,R007,20260923,Held,0,1.0,2.0
M0004196,D0004196,C0018295,CH02,R008,20260630,Held,0,0.0,1.0
M0004197,D0004197,C0055522,CH10,R003,20250517,Cancelled,1,2.0,
M0004198,D0004198,C0051910,CH01,R013,20250827,Held,0,1.0,3.0
M0004199,D0004199,C0050199,CH02,R014,20261129,Held,0,3.0,5.0
M0004200,D0004200,C0049470,CH07,R011,20240424,Held,0,0.0,6.0
M0004201,D0004201,C0037402,CH01,R015,20250622,Cancelled,1,3.0,
M0004202,D0004202,C0019085,CH04,R001,20241008,Held,0,0.0,12.0
M0004203,D0004203,C0012569,CH04,R002,20241114,Held,0,0.0,7.0
M0004204,D0004204,C0058340,CH01,R012,20240119,Held,0,2.0,15.0
M0004205,D0004205,C0034983,CH05,R009,20240725,Cancelled,1,1.0,
M0004206,D0004206,C0044919,CH02,R009,20250819,Held,0,0.0,4.0
M0004207,D0004207,C0001619,CH01,R006,20241102,Held,0,1.0,7.0
M0004208,D0004208,C0011706,CH02,R007,20240816,Held,0,3.0,1.0
M0004209,D0004209,C0041210,CH06,R006,20240509,Held,0,0.0,6.0
M0004210,D0004210,C0017748,CH07,R002,20240329,Held,0,2.0,30.0
M0004211,D0004211,C0026753,CH10,R003,20250907,Cancelled,1,3.0,
M0004212,D0004212,C0044565,CH01,R003,20261018,Cancelled,1,2.0,
M0004213,D0004213,C0030566,CH03,R014,20241226,Held,0,2.0,1.0
M0004214,D0004214,C0032153,CH04,R006,20260930,Held,0,1.0,3.0
M0004215,D0004215,C0022275,CH01,R015,20260921,Held,0,0.0,4.0
M0004216,D0004216,C0032899,CH01,R005,20260911,Held,0,2.0,34.0
M0004217,D0004217,C0019219,CH01,R002,20260822,Held,0,2.0,8.0
M0004218,D0004218,C0034412,CH03,R006,20250921,Held,0,3.0,6.0
M0004219,D0004219,C0048206,CH03,R012,20250105,Held,0,2.0,2.0
M0004220,D0004220,C0018181,CH01,R007,20250228,Held,0,1.0,15.0
M0004221,D0004221,C0029165,CH01,R001,20260617,Held,0,0.0,2.0
M0004222,D0004222,C0058851,CH01,R015,20240612,Held,0,1.0,14.0
M0004223,D0004223,C0057578,CH01,R013,20240614,Held,0,1.0,3.0
M0004224,D0004224,C0028486,CH10,R007,20260111,Cancelled,1,3.0,
M0004225,D0004225,C0034244,CH04,R006,20260118,Held,0,2.0,9.0
M0004226,D0004226,C0027738,CH01,R008,20240206,Held,0,0.0,13.0
M0004227,D0004227,C0035845,CH01,R005,20260520,Cancelled,1,0.0,
M0004228,D0004228,C0016521,CH02,R015,20240119,Held,0,3.0,2.0
M0004229,D0004229,C0050250,CH10,R008,20241221,Held,0,3.0,29.0
M0004230,D0004230,C0057145,CH01,R013,20241016,Held,0,2.0,13.0
M0004231,D0004231,C0013663,CH01,R014,20240803,Held,0,3.0,6.0
M0004232,D0004232,C0005911,CH01,R011,20250515,Held,0,2.0,2.0
M0004233,D0004233,C0012670,CH02,R003,20240703,Held,0,1.0,2.0
M0004234,D0004234,C0023307,CH01,R011,20240818,Held,0,3.0,7.0
M0004235,D0004235,C0017412,CH01,R012,20240706,Held,0,2.0,5.0
M0004236,D0004236,C0008470,CH01,R007,20260815,Held,0,2.0,7.0
M0004237,D0004237,C0039904,CH01,R011,20250223,Held,0,2.0,3.0
M0004238,D0004238,C0054667,CH01,R003,20260602,Held,0,0.0,13.0
M0004239,D0004239,C0017828,CH01,R005,20241018,Held,0,2.0,2.0
M0004240,D0004240,C0059730,CH01,R009,20240509,Cancelled,1,1.0,
M0004241,D0004241,C0021876,CH07,R015,20240323,Held,0,2.0,8.0
M0004242,D0004242,C0007090,CH01,R003,20260426,Cancelled,1,3.0,
M0004243,D0004243,C0025250,CH03,R004,20261101,Held,0,3.0,6.0
M0004244,D0004244,C0054113,CH01,R015,20251201,Held,0,3.0,10.0
M0004245,D0004245,C0016340,CH01,R012,20250714,Cancelled,1,3.0,
M0004246,D0004246,C0028744,CH01,R003,20240717,Held,0,1.0,63.0
M0004247,D0004247,C0042910,CH02,R015,20260407,Held,0,1.0,8.0
M0004248,D0004248,C0039332,CH01,R008,20260424,Held,0,3.0,6.0
M0004249,D0004249,C0058104,CH09,R006,20260202,Held,0,3.0,7.0
M0004250,D0004250,C0001798,CH04,R003,20240430,Held,0,1.0,3.0
M0004251,D0004251,C0040826,CH04,R004,20250823,Held,0,1.0,23.0
M0004252,D0004252,C0003173,CH01,R012,20241129,Held,0,0.0,4.0
M0004253,D0004253,C0007566,CH01,R014,20240117,Held,0,1.0,24.0
M0004254,D0004254,C0006210,CH03,R001,20241014,Held,0,0.0,2.0
M0004255,D0004255,C0022390,CH01,R010,20260330,Held,0,0.0,6.0
M0004256,D0004256,C0036203,CH01,R002,20251023,Held,0,1.0,15.0
M0004257,D0004257,C0009951,CH05,R011,20240604,Held,0,1.0,19.0
M0004258,D0004258,C0051579,CH01,R015,20240621,Held,0,0.0,13.0
M0004259,D0004259,C0043482,CH10,R015,20240702,Held,0,0.0,8.0
M0004260,D0004260,C0053312,CH01,R001,20250702,Held,0,0.0,24.0
M0004261,D0004261,C0055844,CH05,R008,20250511,Held,0,3.0,27.0
M0004262,D0004262,C0016839,CH01,R009,20260530,Held,0,2.0,25.0
M0004263,D0004263,C0006596,CH01,R010,20240222,Cancelled,1,3.0,
M0004264,D0004264,C0030850,CH03,R008,20261029,Held,0,1.0,18.0
M0004265,D0004265,C0003269,CH07,R007,20250912,Held,0,2.0,6.0
M0004266,D0004266,C0014248,CH01,R013,20240926,Held,0,1.0,13.0
M0004267,D0004267,C0011077,CH01,R008,20250519,Held,0,0.0,7.0
M0004268,D0004268,C0052461,CH01,R008,20260305,Held,0,1.0,13.0
M0004269,D0004269,C0021758,CH01,R012,20241218,Held,0,0.0,7.0
M0004270,D0004270,C0025073,CH05,R001,20260227,Held,0,1.0,2.0
M0004271,D0004271,C0052163,CH01,R003,20260613,Cancelled,1,1.0,
M0004272,D0004272,C0040231,CH09,R006,20250510,Held,0,2.0,4.0
M0004273,D0004273,C0010632,CH01,R004,20250213,Cancelled,1,1.0,
M0004274,D0004274,C0031235,CH01,R013,20250302,Held,0,2.0,8.0
M0004275,D0004275,C0024225,CH06,R009,20250815,Held,0,2.0,62.0
M0004276,D0004276,C0046554,CH01,R004,20250320,Cancelled,1,2.0,
M0004277,D0004277,C0010603,CH10,R004,20240629,Cancelled,1,1.0,
M0004278,D0004278,C0008621,CH03,R005,20250728,Held,0,0.0,8.0
M0004279,D0004279,C0001899,CH01,R004,20261204,Held,0,1.0,9.0
M0004280,D0004280,C0005974,CH01,R003,20241206,Held,0,2.0,13.0
M0004281,D0004281,C0023784,CH04,R002,20260205,Held,0,3.0,12.0
M0004282,D0004282,C0049335,CH07,R008,20260213,Held,0,0.0,31.0
M0004283,D0004283,C0002128,CH01,R006,20260506,Held,0,1.0,4.0
M0004284,D0004284,C0002858,CH01,R001,20251126,Held,0,1.0,35.0
M0004285,D0004285,C0019325,CH01,R012,20261119,Held,0,1.0,1.0
M0004286,D0004286,C0052560,CH01,R008,20260219,Cancelled,1,3.0,
M0004287,D0004287,C0055210,CH07,R001,20250123,Held,0,2.0,8.0
M0004288,D0004288,C0025252,CH04,R004,20261212,Held,0,3.0,9.0
M0004289,D0004289,C0043048,CH01,R003,20240913,Held,0,1.0,1.0
M0004290,D0004290,C0058594,CH01,R004,20250116,Held,0,2.0,26.0
M0004291,D0004291,C0028256,CH01,R009,20240821,Cancelled,1,2.0,
M0004292,D0004292,C0015121,CH01,R004,20260723,Cancelled,1,2.0,
M0004293,D0004293,C0020472,CH02,R002,20260209,Held,0,3.0,3.0
M0004294,D0004294,C0020743,CH10,R010,20250905,Held,0,1.0,17.0
M0004295,D0004295,C0031325,CH01,R004,20260828,Held,0,3.0,3.0
M0004296,D0004296,C0026191,CH01,R005,20250828,Held,0,3.0,16.0
M0004297,D0004297,C0046009,CH01,R015,20260313,Held,0,3.0,8.0
M0004298,D0004298,C0020030,CH01,R011,20260504,Held,0,3.0,9.0
M0004299,D0004299,C0051982,CH01,R011,20240625,Held,0,1.0,8.0
