meeting_key,deal_key,company_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_create,days_to_close
M0002977,D0002977,C0080870,R008,20260903,Held,0,1.0,20.0
M0002978,D0002978,C0046821,R014,20260516,Held,0,1.0,8.0
M0002979,D0002979,C0032442,R007,20240213,Cancelled,1,1.0,
M0002980,D0002980,C0036126,R015,20260522,Cancelled,1,0.0,
M0002981,D0002981,C0005366,R005,20260508,Held,0,1.0,8.0
M0002982,D0002982,C0029962,R012,20260609,Cancelled,1,0.0,
M0002983,D0002983,C0029779,R010,20241127,Held,0,1.0,11.0
M0002984,D0002984,C0028797,R011,20240206,Held,0,1.0,14.0
M0002985,D0002985,C0042298,R003,20250328,Held,0,0.0,8.0
M0002986,D0002986,C0010903,R001,20250531,Held,0,1.0,17.0
M0002987,D0002987,C0031334,R013,20240615,Held,0,1.0,19.0
M0002988,D0002988,C0009451,R006,20250607,Cancelled,1,1.0,
M0002989,D0002989,C0022215,R006,20260430,Held,0,0.0,4.0
M0002990,D0002990,C0023976,R010,20250806,Held,0,1.0,6.0
M0002991,D0002991,C0099564,R012,20250730,Held,0,1.0,9.0
M0002992,D0002992,C0039797,R010,20260206,Cancelled,1,1.0,
M0002993,D0002993,C0023474,R005,20250205,Held,0,1.0,16.0
M0002994,D0002994,C0008378,R010,20260416,Cancelled,1,1.0,
M0002995,D0002995,C0008325,R001,20240314,Held,0,1.0,13.0
M0002996,D0002996,C0016347,R005,20240117,Held,0,0.0,14.0
M0002997,D0002997,C0058483,R003,20251010,Held,0,0.0,19.0
M0002998,D0002998,C0022509,R010,20250401,Held,0,1.0,11.0
M0002999,D0002999,C0007187,R012,20260409,Held,0,1.0,11.0
M0003000,D0003000,C0100593,R006,20240102,Held,0,0.0,16.0
M0003001,D0003001,C0090967,R014,20251007,Cancelled,1,1.0,
M0003002,D0003002,C0057626,R012,20250520,Held,0,1.0,17.0
M0003003,D0003003,C0007307,R004,20250729,Cancelled,1,1.0,
M0003004,D0003004,C0099718,R007,20241001,Held,0,0.0,38.0
M0003005,D0003005,C0098351,R008,20260501,Held,0,0.0,16.0
M0003006,D0003006,C0001748,R005,20260508,Held,0,0.0,8.0
M0003007,D0003007,C0099652,R004,20250812,Held,0,0.0,19.0
M0003008,D0003008,C0064524,R007,20251017,Held,0,1.0,9.0
M0003009,D0003009,C0101200,R010,20260722,Cancelled,1,0.0,
M0003010,D0003010,C0042318,R010,20260526,Cancelled,1,0.0,
M0003011,D0003011,C0072616,R015,20250514,Held,0,0.0,3.0
M0003012,D0003012,C0012737,R014,20241029,Held,0,1.0,6.0
M0003013,D0003013,C0079008,R010,20240614,Held,0,1.0,18.0
M0003014,D0003014,C0055191,R010,20260721,Cancelled,1,1.0,
M0003015,D0003015,C0009513,R005,20241114,Held,0,0.0,4.0
M0003016,D0003016,C0040663,R009,20250505,Cancelled,1,0.0,
M0003017,D0003017,C0045105,R003,20240618,Held,0,0.0,25.0
M0003018,D0003018,C0073806,R006,20240601,Held,0,1.0,4.0
M0003019,D0003019,C0022931,R006,20260725,Cancelled,1,1.0,
M0003020,D0003020,C0075392,R014,20260325,Held,0,1.0,21.0
M0003021,D0003021,C0045194,R006,20240809,Held,0,1.0,2.0
M0003022,D0003022,C0030072,R012,20260610,Cancelled,1,0.0,
M0003023,D0003023,C0012636,R004,20261231,Held,0,1.0,14.0
M0003024,D0003024,C0095956,R003,20241004,Held,0,1.0,3.0
M0003025,D0003025,C0044537,R007,20260103,Held,0,1.0,17.0
M0003026,D0003026,C0100388,R014,20240227,Held,0,1.0,9.0
M0003027,D0003027,C0002885,R001,20250103,Held,0,0.0,5.0
M0003028,D0003028,C0081570,R011,20241010,Held,0,0.0,12.0
M0003029,D0003029,C0024871,R005,20250428,Held,0,0.0,1.0
M0003030,D0003030,C0087485,R009,20250827,Cancelled,1,1.0,
M0003031,D0003031,C0100277,R008,20250515,Cancelled,1,1.0,
M0003032,D0003032,C0097726,R009,20260113,Held,0,1.0,15.0
M0003033,D0003033,C0083027,R010,20260606,Cancelled,1,1.0,
M0003034,D0003034,C0016654,R012,20240312,Cancelled,1,0.0,
M0003035,D0003035,C0052960,R012,20260415,Cancelled,1,0.0,
M0003036,D0003036,C0074653,R011,20240531,Held,0,0.0,8.0
M0003037,D0003037,C0041655,R013,20240321,Held,0,1.0,8.0
M0003038,D0003038,C0035891,R011,20251002,Held,0,1.0,14.0
M0003039,D0003039,C0092946,R008,20241021,Cancelled,1,0.0,
M0003040,D0003040,C0009842,R002,20260428,Held,0,0.0,14.0
M0003041,D0003041,C0002737,R015,20240827,Held,0,1.0,20.0
M0003042,D0003042,C0077702,R009,20250326,Held,0,1.0,17.0
M0003043,D0003043,C0049767,R009,20260519,Held,0,0.0,14.0
M0003044,D0003044,C0057656,R006,20261113,Held,0,1.0,15.0
M0003045,D0003045,C0009406,R007,20250930,Cancelled,1,0.0,
M0003046,D0003046,C0076098,R004,20251203,Cancelled,1,0.0,
M0003047,D0003047,C0095468,R002,20260501,Held,0,0.0,12.0
M0003048,D0003048,C0102444,R008,20260206,Held,0,0.0,9.0
M0003049,D0003049,C0051874,R009,20240921,Held,0,1.0,14.0
M0003050,D0003050,C0083071,R003,20250812,Held,0,1.0,5.0
M0003051,D0003051,C0092880,R006,20260725,Held,0,1.0,4.0
M0003052,D0003052,C0041915,R005,20261202,Cancelled,1,1.0,
M0003053,D0003053,C0068251,R007,20250401,Cancelled,1,0.0,
M0003054,D0003054,C0003363,R007,20260227,Cancelled,1,0.0,
M0003055,D0003055,C0036697,R001,20250723,Held,0,1.0,2.0
M0003056,D0003056,C0064194,R012,20240223,Held,0,1.0,11.0
M0003057,D0003057,C0018249,R012,20240814,Held,0,1.0,8.0
M0003058,D0003058,C0020279,R012,20240610,Held,0,0.0,9.0
M0003059,D0003059,C0003286,R012,20241012,Held,0,1.0,4.0
M0003060,D0003060,C0049678,R004,20261210,Cancelled,1,0.0,
M0003061,D0003061,C0102322,R001,20240518,Cancelled,1,1.0,
M0003062,D0003062,C0097652,R003,20261223,Held,0,1.0,20.0
M0003063,D0003063,C0000178,R012,20240201,Held,0,0.0,38.0
M0003064,D0003064,C0003512,R009,20240410,Held,0,1.0,28.0
M0003065,D0003065,C0079185,R002,20251121,Held,0,0.0,7.0
M0003066,D0003066,C0074353,R003,20240902,Held,0,0.0,42.0
M0003067,D0003067,C0055422,R012,20250415,Cancelled,1,1.0,
M0003068,D0003068,C0019564,R010,20240111,Cancelled,1,0.0,
M0003069,D0003069,C0002729,R010,20240119,Held,0,0.0,12.0
M0003070,D0003070,C0046199,R003,20260820,Held,0,1.0,10.0
M0003071,D0003071,C0026819,R003,20260403,Held,0,1.0,11.0
M0003072,D0003072,C0041340,R008,20261229,Held,0,1.0,14.0
M0003073,D0003073,C0034924,R010,20251101,Cancelled,1,1.0,
M0003074,D0003074,C0037653,R002,20240924,Cancelled,1,1.0,
M0003075,D0003075,C0030594,R003,20240605,Held,0,0.0,30.0
M0003076,D0003076,C0031676,R004,20260112,Held,0,0.0,7.0
M0003077,D0003077,C0048486,R008,20260721,Cancelled,1,1.0,
M0003078,D0003078,C0051993,R013,20250506,Cancelled,1,0.0,
M0003079,D0003079,C0098977,R004,20241113,Cancelled,1,0.0,
M0003080,D0003080,C0064526,R012,20240524,Cancelled,1,1.0,
M0003081,D0003081,C0027298,R008,20250711,Held,0,0.0,15.0
M0003082,D0003082,C0088719,R002,20261027,Held,0,0.0,4.0
M0003083,D0003083,C0089253,R005,20250902,Cancelled,1,0.0,
M0003084,D0003084,C0001321,R011,20240522,Cancelled,1,0.0,
M0003085,D0003085,C0023628,R011,20241206,Held,0,0.0,6.0
M0003086,D0003086,C0044594,R012,20260121,Cancelled,1,0.0,
M0003087,D0003087,C0069450,R008,20260313,Held,0,1.0,40.0
M0003088,D0003088,C0002472,R002,20250108,Held,0,1.0,8.0
M0003089,D0003089,C0075927,R001,20250620,Held,0,0.0,2.0
M0003090,D0003090,C0072512,R003,20260729,Held,0,0.0,2.0
M0003091,D0003091,C0031659,R012,20250314,Cancelled,1,1.0,
M0003092,D0003092,C0024491,R008,20250114,Cancelled,1,1.0,
M0003093,D0003093,C0034623,R003,20260428,Held,0,0.0,5.0
M0003094,D0003094,C0038454,R006,20260407,Cancelled,1,0.0,
M0003095,D0003095,C0085965,R002,20260409,Cancelled,1,1.0,
M0003096,D0003096,C0019449,R009,20260317,Cancelled,1,1.0,
M0003097,D0003097,C0013641,R012,20251121,Held,0,0.0,8.0
M0003098,D0003098,C0008576,R006,20260603,Held,0,1.0,12.0
M0003099,D0003099,C0023957,R009,20260826,Held,0,1.0,5.0
M0003100,D0003100,C0017942,R009,20251231,Held,0,0.0,2.0
M0003101,D0003101,C0002819,R011,20250611,Held,0,1.0,7.0
M0003102,D0003102,C0005044,R007,20240309,Held,0,1.0,2.0
M0003103,D0003103,C0064430,R004,20261126,Held,0,1.0,8.0
M0003104,D0003104,C0050794,R003,20250412,Held,0,1.0,10.0
M0003105,D0003105,C0085984,R009,20260806,Held,0,0.0,33.0
M0003106,D0003106,C0030425,R010,20260319,Cancelled,1,0.0,
M0003107,D0003107,C0083639,R003,20260708,Held,0,0.0,8.0
M0003108,D0003108,C0083135,R010,20241022,Held,0,0.0,11.0
M0003109,D0003109,C0073741,R002,20250606,Cancelled,1,0.0,
M0003110,D0003110,C0078401,R006,20250418,Held,0,1.0,9.0
M0003111,D0003111,C0037882,R003,20260512,Cancelled,1,1.0,
M0003112,D0003112,C0009519,R012,20260701,Held,0,1.0,11.0
M0003113,D0003113,C0024532,R012,20240311,Cancelled,1,0.0,
M0003114,D0003114,C0003779,R009,20260805,Held,0,1.0,32.0
M0003115,D0003115,C0032070,R001,20241010,Held,0,1.0,14.0
M0003116,D0003116,C0001393,R010,20251025,Held,0,1.0,6.0
M0003117,D0003117,C0096822,R011,20241009,Cancelled,1,0.0,
M0003118,D0003118,C0035804,R014,20250731,Cancelled,1,0.0,
M0003119,D0003119,C0050366,R014,20250612,Held,0,0.0,22.0
M0003120,D0003120,C0018066,R007,20250429,Cancelled,1,1.0,
M0003121,D0003121,C0015692,R007,20250329,Cancelled,1,1.0,
M0003122,D0003122,C0072446,R014,20260128,Cancelled,1,0.0,
M0003123,D0003123,C0065556,R014,20250131,Held,0,0.0,7.0
M0003124,D0003124,C0025321,R011,20260504,Held,0,0.0,3.0
M0003125,D0003125,C0040898,R012,20261228,Held,0,0.0,17.0
M0003126,D0003126,C0012631,R012,20261002,Held,0,1.0,13.0
M0003127,D0003127,C0079036,R005,20250625,Cancelled,1,1.0,
M0003128,D0003128,C0022977,R001,20240509,Cancelled,1,0.0,
M0003129,D0003129,C0092632,R008,20250820,Held,0,0.0,4.0
M0003130,D0003130,C0054287,R005,20240417,Cancelled,1,1.0,
M0003131,D0003131,C0041246,R001,20261030,Cancelled,1,0.0,
M0003132,D0003132,C0059923,R008,20250910,Held,0,0.0,15.0
M0003133,D0003133,C0057096,R012,20250614,Held,0,1.0,19.0
M0003134,D0003134,C0006472,R004,20251120,Cancelled,1,1.0,
M0003135,D0003135,C0030516,R012,20261026,Cancelled,1,0.0,
M0003136,D0003136,C0001412,R008,20240102,Held,0,1.0,18.0
M0003137,D0003137,C0065742,R006,20260623,Held,0,0.0,13.0
M0003138,D0003138,C0030215,R004,20251224,Held,0,0.0,15.0
M0003139,D0003139,C0083293,R001,20250121,Held,0,1.0,18.0
M0003140,D0003140,C0031934,R001,20260820,Held,0,1.0,5.0
M0003141,D0003141,C0070112,R003,20240716,Cancelled,1,1.0,
M0003142,D0003142,C0018877,R014,20261202,Held,0,1.0,12.0
M0003143,D0003143,C0044180,R004,20261221,Held,0,0.0,8.0
M0003144,D0003144,C0012273,R008,20251009,Cancelled,1,0.0,
M0003145,D0003145,C0024606,R010,20240704,Cancelled,1,0.0,
M0003146,D0003146,C0015286,R013,20250624,Cancelled,1,1.0,
M0003147,D0003147,C0042490,R003,20250521,Held,0,0.0,15.0
M0003148,D0003148,C0020211,R007,20240223,Held,0,1.0,13.0
M0003149,D0003149,C0046498,R003,20260423,Held,0,0.0,7.0
M0003150,D0003150,C0085259,R005,20250322,Held,0,1.0,9.0
M0003151,D0003151,C0041216,R009,20260922,Cancelled,1,0.0,
M0003152,D0003152,C0027707,R014,20241115,Cancelled,1,1.0,
M0003153,D0003153,C0041277,R006,20250816,Held,0,1.0,8.0
M0003154,D0003154,C0089631,R005,20250422,Held,0,0.0,4.0
M0003155,D0003155,C0090502,R015,20250912,Held,0,1.0,21.0
M0003156,D0003156,C0014122,R002,20250311,Held,0,0.0,15.0
M0003157,D0003157,C0049070,R004,20260520,Held,0,1.0,10.0
M0003158,D0003158,C0095091,R005,20240327,Held,0,0.0,11.0
M0003159,D0003159,C0089360,R013,20250212,Cancelled,1,1.0,
M0003160,D0003160,C0003155,R007,20260701,Cancelled,1,0.0,
M0003161,D0003161,C0063711,R009,20241017,Held,0,1.0,10.0
M0003162,D0003162,C0032437,R004,20260807,Held,0,0.0,7.0
M0003163,D0003163,C0014120,R006,20241118,Held,0,0.0,3.0
M0003164,D0003164,C0100181,R013,20240408,Held,0,0.0,33.0
M0003165,D0003165,C0102311,R011,20250331,Cancelled,1,0.0,
M0003166,D0003166,C0067555,R012,20240612,Held,0,0.0,12.0
M0003167,D0003167,C0097221,R010,20260711,Cancelled,1,1.0,
M0003168,D0003168,C0019036,R008,20250221,Held,0,1.0,4.0
M0003169,D0003169,C0089843,R008,20250923,Held,0,0.0,20.0
M0003170,D0003170,C0021963,R004,20251212,Held,0,0.0,36.0
M0003171,D0003171,C0015570,R002,20250812,Held,0,0.0,16.0
M0003172,D0003172,C0075591,R008,20251220,Held,0,1.0,15.0
M0003173,D0003173,C0059253,R010,20241002,Held,0,1.0,5.0
M0003174,D0003174,C0053001,R014,20251219,Cancelled,1,0.0,
M0003175,D0003175,C0017767,R008,20250307,Cancelled,1,0.0,
M0003176,D0003176,C0066878,R012,20261017,Cancelled,1,1.0,
M0003177,D0003177,C0100498,R006,20251226,Cancelled,1,1.0,
M0003178,D0003178,C0023775,R005,20251016,Cancelled,1,1.0,
M0003179,D0003179,C0092733,R012,20250205,Cancelled,1,0.0,
M0003180,D0003180,C0050592,R003,20260523,Cancelled,1,1.0,
M0003181,D0003181,C0075778,R010,20260520,Held,0,1.0,18.0
M0003182,D0003182,C0008598,R013,20240514,Held,0,0.0,5.0
M0003183,D0003183,C0065171,R012,20250415,Held,0,1.0,6.0
M0003184,D0003184,C0025300,R009,20240306,Cancelled,1,1.0,
M0003185,D0003185,C0101863,R015,20261218,Cancelled,1,0.0,
M0003186,D0003186,C0096299,R013,20251023,Held,0,0.0,21.0
M0003187,D0003187,C0049358,R003,20261107,Held,0,1.0,5.0
M0003188,D0003188,C0016873,R014,20241231,Held,0,0.0,21.0
M0003189,D0003189,C0056480,R009,20240530,Cancelled,1,1.0,
M0003190,D0003190,C0046540,R005,20261105,Held,0,1.0,11.0
M0003191,D0003191,C0089527,R006,20250228,Held,0,0.0,16.0
M0003192,D0003192,C0022461,R012,20250819,Cancelled,1,1.0,
M0003193,D0003193,C0059251,R005,20261207,Held,0,0.0,8.0
M0003194,D0003194,C0085226,R003,20250919,Held,0,0.0,4.0
M0003195,D0003195,C0002105,R013,20240620,Held,0,1.0,14.0
M0003196,D0003196,C0064670,R009,20250123,Cancelled,1,0.0,
M0003197,D0003197,C0054079,R007,20250210,Cancelled,1,0.0,
M0003198,D0003198,C0064801,R004,20250418,Held,0,0.0,10.0
M0003199,D0003199,C0044517,R011,20240703,Held,0,1.0,3.0
M0003200,D0003200,C0008698,R006,20260319,Cancelled,1,0.0,
M0003201,D0003201,C0088012,R004,20240209,Held,0,1.0,13.0
M0003202,D0003202,C0005071,R009,20260424,Held,0,1.0,9.0
M0003203,D0003203,C0066106,R014,20250902,Cancelled,1,1.0,
M0003204,D0003204,C0044363,R010,20261209,Held,0,1.0,8.0
M0003205,D0003205,C0095126,R003,20240910,Held,0,1.0,15.0
M0003206,D0003206,C0098096,R001,20240102,Cancelled,1,0.0,
M0003207,D0003207,C0052036,R008,20250410,Cancelled,1,1.0,
M0003208,D0003208,C0056519,R013,20260610,Cancelled,1,0.0,
M0003209,D0003209,C0014213,R005,20260219,Held,0,0.0,28.0
M0003210,D0003210,C0013844,R015,20260122,Cancelled,1,0.0,
M0003211,D0003211,C0081703,R006,20260328,Cancelled,1,1.0,
M0003212,D0003212,C0101464,R013,20241009,Held,0,0.0,34.0
M0003213,D0003213,C0099274,R014,20250501,Held,0,0.0,11.0
M0003214,D0003214,C0096191,R003,20240716,Held,0,0.0,9.0
M0003215,D0003215,C0066842,R006,20240427,Held,0,1.0,2.0
M0003216,D0003216,C0045359,R008,20240912,Held,0,1.0,38.0
M0003217,D0003217,C0035484,R001,20250917,Held,0,1.0,11.0
M0003218,D0003218,C0001449,R001,20241228,Held,0,1.0,33.0
M0003219,D0003219,C0084633,R004,20250621,Held,0,1.0,5.0
M0003220,D0003220,C0083766,R015,20240206,Held,0,1.0,15.0
M0003221,D0003221,C0086994,R009,20250118,Held,0,1.0,22.0
M0003222,D0003222,C0010774,R012,20240118,Cancelled,1,0.0,
M0003223,D0003223,C0021665,R002,20260413,Held,0,0.0,11.0
M0003224,D0003224,C0003569,R005,20250520,Cancelled,1,0.0,
M0003225,D0003225,C0045055,R005,20250310,Held,0,0.0,4.0
M0003226,D0003226,C0037561,R006,20241228,Held,0,1.0,3.0
M0003227,D0003227,C0049883,R008,20240214,Cancelled,1,1.0,
M0003228,D0003228,C0083140,R005,20260721,Held,0,0.0,13.0
M0003229,D0003229,C0092680,R010,20240802,Cancelled,1,1.0,
M0003230,D0003230,C0042913,R009,20240229,Held,0,0.0,2.0
M0003231,D0003231,C0076210,R009,20260729,Held,0,0.0,23.0
M0003232,D0003232,C0042312,R009,20241009,Held,0,0.0,46.0
M0003233,D0003233,C0055538,R013,20240615,Held,0,1.0,3.0
M0003234,D0003234,C0100199,R014,20251105,Cancelled,1,0.0,
M0003235,D0003235,C0068081,R002,20251202,Held,0,1.0,4.0
M0003236,D0003236,C0047423,R015,20240904,Held,0,1.0,0.0
M0003237,D0003237,C0101325,R003,20260905,Held,0,1.0,2.0
M0003238,D0003238,C0015384,R011,20260515,Held,0,0.0,9.0
M0003239,D0003239,C0062605,R004,20250830,Held,0,1.0,6.0
M0003240,D0003240,C0047444,R002,20240507,Held,0,0.0,11.0
M0003241,D0003241,C0066803,R001,20261231,Cancelled,1,0.0,
M0003242,D0003242,C0088800,R005,20250130,Cancelled,1,1.0,
M0003243,D0003243,C0001817,R002,20260415,Held,0,0.0,11.0
M0003244,D0003244,C0085308,R003,20250708,Cancelled,1,0.0,
M0003245,D0003245,C0035202,R012,20240712,Held,0,1.0,13.0
M0003246,D0003246,C0070333,R007,20240110,Cancelled,1,1.0,
M0003247,D0003247,C0101583,R007,20251205,Held,0,0.0,28.0
M0003248,D0003248,C0013535,R002,20250604,Cancelled,1,0.0,
M0003249,D0003249,C0050123,R007,20240109,Held,0,0.0,2.0
M0003250,D0003250,C0005245,R001,20260416,Held,0,0.0,16.0
M0003251,D0003251,C0035713,R003,20240410,Held,0,0.0,2.0
M0003252,D0003252,C0036705,R005,20250211,Cancelled,1,1.0,
M0003253,D0003253,C0066190,R001,20260109,Cancelled,1,0.0,
M0003254,D0003254,C0027117,R010,20250709,Held,0,1.0,17.0
M0003255,D0003255,C0049229,R006,20241025,Held,0,1.0,7.0
M0003256,D0003256,C0032332,R014,20240712,Cancelled,1,1.0,
M0003257,D0003257,C0072435,R014,20240920,Cancelled,1,0.0,
M0003258,D0003258,C0032825,R003,20240330,Held,0,1.0,12.0
M0003259,D0003259,C0004408,R007,20250513,Held,0,1.0,31.0
M0003260,D0003260,C0005974,R003,20240502,Cancelled,1,0.0,
M0003261,D0003261,C0095396,R012,20250505,Held,0,0.0,3.0
M0003262,D0003262,C0034681,R003,20240726,Cancelled,1,1.0,
M0003263,D0003263,C0007119,R008,20251003,Cancelled,1,0.0,
M0003264,D0003264,C0024891,R014,20261204,Cancelled,1,0.0,
M0003265,D0003265,C0073941,R015,20250923,Held,0,1.0,5.0
M0003266,D0003266,C0030870,R015,20240309,Held,0,1.0,16.0
M0003267,D0003267,C0076580,R001,20260129,Held,0,1.0,4.0
M0003268,D0003268,C0068275,R005,20260327,Held,0,1.0,7.0
M0003269,D0003269,C0032033,R011,20240207,Held,0,1.0,12.0
M0003270,D0003270,C0090497,R011,20241004,Held,0,1.0,12.0
M0003271,D0003271,C0005267,R012,20251007,Cancelled,1,1.0,
M0003272,D0003272,C0086883,R002,20240330,Cancelled,1,1.0,
M0003273,D0003273,C0052719,R011,20251016,Held,0,0.0,10.0
M0003274,D0003274,C0002962,R013,20250103,Cancelled,1,1.0,
M0003275,D0003275,C0079528,R010,20240823,Cancelled,1,1.0,
M0003276,D0003276,C0078169,R010,20240907,Cancelled,1,1.0,
M0003277,D0003277,C0036392,R004,20260612,Held,0,1.0,8.0
M0003278,D0003278,C0028871,R009,20250101,Held,0,0.0,1.0
M0003279,D0003279,C0066381,R004,20250616,Held,0,0.0,9.0
M0003280,D0003280,C0084147,R011,20250329,Held,0,1.0,8.0
M0003281,D0003281,C0018416,R007,20250916,Held,0,1.0,11.0
M0003282,D0003282,C0056873,R010,20251217,Held,0,0.0,11.0
M0003283,D0003283,C0049081,R006,20260912,Held,0,1.0,8.0
M0003284,D0003284,C0020042,R008,20250418,Held,0,1.0,29.0
M0003285,D0003285,C0099588,R009,20260323,Cancelled,1,0.0,
M0003286,D0003286,C0015969,R013,20251127,Held,0,0.0,7.0
M0003287,D0003287,C0058079,R013,20260203,Cancelled,1,1.0,
M0003288,D0003288,C0057475,R015,20240828,Held,0,0.0,18.0
M0003289,D0003289,C0027289,R009,20240904,Cancelled,1,1.0,
M0003290,D0003290,C0040532,R003,20240415,Cancelled,1,0.0,
M0003291,D0003291,C0072284,R001,20260319,Cancelled,1,1.0,
M0003292,D0003292,C0051320,R001,20251015,Held,0,0.0,22.0
M0003293,D0003293,C0024486,R004,20250515,Cancelled,1,0.0,
M0003294,D0003294,C0068082,R015,20240706,Cancelled,1,1.0,
M0003295,D0003295,C0040530,R005,20251113,Cancelled,1,0.0,
M0003296,D0003296,C0089315,R002,20260709,Cancelled,1,0.0,
M0003297,D0003297,C0050879,R006,20260115,Held,0,0.0,1.0
M0003298,D0003298,C0000393,R011,20250305,Held,0,0.0,2.0
M0003299,D0003299,C0079877,R007,20251230,Cancelled,1,1.0,
M0003300,D0003300,C0038450,R001,20250611,Cancelled,1,1.0,
M0003301,D0003301,C0022835,R004,20261216,Held,0,1.0,27.0
M0003302,D0003302,C0072764,R009,20250623,Cancelled,1,0.0,
M0003303,D0003303,C0093156,R014,20260722,Cancelled,1,1.0,
M0003304,D0003304,C0058464,R009,20261230,Held,0,0.0,15.0
M0003305,D0003305,C0083848,R003,20250329,Cancelled,1,1.0,
M0003306,D0003306,C0053978,R013,20250403,Cancelled,1,0.0,
M0003307,D0003307,C0046462,R006,20240628,Cancelled,1,0.0,
M0003308,D0003308,C0038685,R015,20250205,Held,0,0.0,16.0
M0003309,D0003309,C0053817,R008,20260821,Held,0,0.0,5.0
M0003310,D0003310,C0059762,R005,20260210,Cancelled,1,1.0,
M0003311,D0003311,C0096699,R001,20250121,Held,0,0.0,19.0
M0003312,D0003312,C0087688,R010,20250213,Cancelled,1,0.0,
M0003313,D0003313,C0037598,R003,20250131,Cancelled,1,0.0,
M0003314,D0003314,C0078252,R004,20260527,Held,0,0.0,18.0
M0003315,D0003315,C0067509,R012,20260623,Held,0,1.0,10.0
M0003316,D0003316,C0035761,R013,20241128,Cancelled,1,1.0,
M0003317,D0003317,C0021052,R004,20250905,Cancelled,1,0.0,
M0003318,D0003318,C0003517,R014,20260512,Held,0,1.0,10.0
M0003319,D0003319,C0006359,R007,20260416,Cancelled,1,1.0,
M0003320,D0003320,C0003869,R003,20260815,Held,0,1.0,36.0
M0003321,D0003321,C0051826,R002,20250506,Held,0,0.0,9.0
M0003322,D0003322,C0066028,R004,20240802,Cancelled,1,1.0,
M0003323,D0003323,C0026907,R006,20240515,Held,0,0.0,14.0
M0003324,D0003324,C0014680,R002,20240718,Cancelled,1,0.0,
M0003325,D0003325,C0101891,R009,20250501,Cancelled,1,0.0,
M0003326,D0003326,C0038749,R007,20250205,Held,0,1.0,2.0
M0003327,D0003327,C0020310,R007,20240521,Held,0,0.0,10.0
M0003328,D0003328,C0096601,R014,20260102,Cancelled,1,0.0,
M0003329,D0003329,C0003174,R006,20240214,Held,0,1.0,8.0
M0003330,D0003330,C0049385,R013,20250731,Cancelled,1,1.0,
M0003331,D0003331,C0043996,R001,20260803,Held,0,0.0,28.0
M0003332,D0003332,C0002639,R001,20261216,Cancelled,1,0.0,
M0003333,D0003333,C0063334,R012,20250325,Held,0,1.0,3.0
M0003334,D0003334,C0037523,R015,20261109,Held,0,0.0,10.0
M0003335,D0003335,C0064410,R010,20260829,Held,0,1.0,20.0
M0003336,D0003336,C0056765,R010,20241219,Held,0,0.0,6.0
M0003337,D0003337,C0055586,R014,20260423,Held,0,1.0,6.0
M0003338,D0003338,C0093996,R009,20240105,Cancelled,1,0.0,
M0003339,D0003339,C0038196,R013,20250912,Cancelled,1,1.0,
M0003340,D0003340,C0006167,R013,20250324,Held,0,0.0,18.0
M0003341,D0003341,C0067637,R003,20250517,Held,0,1.0,14.0
M0003342,D0003342,C0009056,R011,20240306,Held,0,0.0,10.0
M0003343,D0003343,C0076645,R015,20260206,Held,0,1.0,9.0
M0003344,D0003344,C0046489,R009,20260930,Held,0,0.0,12.0
M0003345,D0003345,C0049621,R008,20260207,Cancelled,1,1.0,
M0003346,D0003346,C0096571,R003,20240829,Cancelled,1,0.0,
M0003347,D0003347,C0030303,R015,20260915,Held,0,0.0,0.0
M0003348,D0003348,C0000437,R005,20250523,Cancelled,1,1.0,
M0003349,D0003349,C0027939,R009,20260905,Held,0,1.0,10.0
M0003350,D0003350,C0060163,R002,20241227,Held,0,0.0,7.0
M0003351,D0003351,C0023889,R005,20260702,Held,0,1.0,31.0
M0003352,D0003352,C0076552,R005,20241015,Held,0,1.0,10.0
M0003353,D0003353,C0082576,R010,20240509,Cancelled,1,1.0,
M0003354,D0003354,C0034667,R012,20251119,Held,0,0.0,20.0
M0003355,D0003355,C0027613,R011,20250530,Held,0,1.0,7.0
M0003356,D0003356,C0092382,R015,20260921,Held,0,0.0,5.0
M0003357,D0003357,C0039148,R012,20250128,Held,0,0.0,27.0
M0003358,D0003358,C0010673,R013,20260630,Cancelled,1,1.0,
M0003359,D0003359,C0039925,R007,20251219,Cancelled,1,0.0,
M0003360,D0003360,C0051320,R015,20241225,Held,0,1.0,8.0
M0003361,D0003361,C0042232,R015,20260602,Cancelled,1,1.0,
M0003362,D0003362,C0082717,R013,20261218,Held,0,1.0,16.0
M0003363,D0003363,C0098539,R009,20251013,Held,0,0.0,17.0
M0003364,D0003364,C0009544,R008,20261128,Cancelled,1,1.0,
M0003365,D0003365,C0022849,R001,20260828,Cancelled,1,1.0,
M0003366,D0003366,C0073323,R010,20250901,Cancelled,1,0.0,
